s_id,label,class_id,phase_idx,q_id,order,q_order,q_family_tag,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy,score_photon_like,score_neutrino_like,score_electron_like,score_quark_core_like,score_mediator_w_like,score_unstable_crossmix_like,top_role_1,top_role_1_score,top_role_2,top_role_2_score,top_role_3,top_role_3_score
399,zeta12^1*(1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0006,1,159,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
400,zeta12^1*(1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110),SC0006,1,160,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
401,zeta12^1*(1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110),SC0036,1,161,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
402,zeta12^1*(1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0006,1,162,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
403,zeta12^1*(1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0006,1,163,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
404,zeta12^1*(1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111),SC0036,1,164,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
405,zeta12^1*(1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111),SC0006,1,165,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
406,zeta12^1*(1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111),SC0036,1,166,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
407,zeta12^1*(1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111),SC0006,1,167,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
408,zeta12^1*(1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0006,1,168,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
409,zeta12^1*(1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0006,1,169,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
410,zeta12^1*(1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110),SC0006,1,170,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
411,zeta12^1*(1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110),SC0036,1,171,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
412,zeta12^1*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0111,1,172,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
413,zeta12^1*(1/2*e001 + 1/2*e011 + 1/2*e100 + 1/2*e110),SC0036,1,173,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
414,zeta12^1*(1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111),SC0006,1,174,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
415,zeta12^1*(1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111),SC0036,1,175,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
416,zeta12^1*(1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0006,1,176,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
417,zeta12^1*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0111,1,177,12,4,C112_complement_halfsum,0.015625,0.6875,0.20833333333333334,1.8024212838293643,0.25,0.28203125,0.2682291666666667,0.5687500000000001,0.8958333333333334,0.7233284135726686,mediator_w_like,0.8958333333333334,unstable_crossmix_like,0.7233284135726686,quark_core_like,0.5687500000000001
418,zeta12^1*(1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0006,1,178,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
419,zeta12^1*(1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),SC0006,1,179,12,4,C112_complement_halfsum,0.015625,0.875,0.20833333333333334,1.8024212838293643,0.221875,0.23515625,0.1932291666666667,0.6156250000000001,0.9333333333333335,0.7795784135726685,mediator_w_like,0.9333333333333335,unstable_crossmix_like,0.7795784135726685,quark_core_like,0.6156250000000001
420,zeta12^1*(1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111),SC0036,1,180,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
421,zeta12^1*(1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0036,1,181,12,4,C112_complement_halfsum,0.015625,0.8125,0.20833333333333334,1.8024212838293643,0.23125,0.25078125,0.21822916666666667,0.6000000000000001,0.9208333333333334,0.7608284135726686,mediator_w_like,0.9208333333333334,unstable_crossmix_like,0.7608284135726686,quark_core_like,0.6000000000000001
422,zeta12^1*(1*e001),SC0156,1,182,12,4,A16_basis_signed_unit,0.03125,0.6875,0.203125,1.4056390622295662,0.25312500000000004,0.5859375,0.16874999999999998,0.365625,0.8968750000000001,0.6956649413893479,mediator_w_like,0.8968750000000001,unstable_crossmix_like,0.6956649413893479,neutrino_like,0.5859375
423,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e010 + -1/2*e110),SC0048,1,183,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
424,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e010 + 1/2*e110),SC0018,1,184,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
425,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e011 + -1/2*e101),SC0018,1,185,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
426,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e011 + 1/2*e101),SC0084,1,186,12,6,B112_line_plus_e000_halfsum,0.046875,0.625,0.17708333333333334,1.8024212838293643,0.265625,0.30546875,0.4401041666666667,0.546875,0.8895833333333334,0.7030159135726686,mediator_w_like,0.8895833333333334,unstable_crossmix_like,0.7030159135726686,quark_core_like,0.546875
427,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e100 + -1/2*e111),SC0018,1,187,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
428,zeta12^1*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),SC0031,1,188,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
429,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e100 + -1/2*e111),SC0018,1,189,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
430,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e100 + 1/2*e111),SC0018,1,190,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
431,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e011 + -1/2*e101),SC0084,1,191,12,6,B112_line_plus_e000_halfsum,0.046875,0.625,0.17708333333333334,1.8024212838293643,0.265625,0.30546875,0.4401041666666667,0.546875,0.8895833333333334,0.7030159135726686,mediator_w_like,0.8895833333333334,unstable_crossmix_like,0.7030159135726686,quark_core_like,0.546875
432,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e011 + 1/2*e101),SC0018,1,192,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
433,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e010 + -1/2*e110),SC0018,1,193,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
434,zeta12^1*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),SC0031,1,194,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
435,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),SC0031,1,195,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
436,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e011 + 1/2*e100),SC0018,1,196,12,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.17708333333333334,1.8024212838293643,0.25625,0.28984375,0.41510416666666666,0.5625,0.9020833333333333,0.7217659135726686,mediator_w_like,0.9020833333333333,unstable_crossmix_like,0.7217659135726686,quark_core_like,0.5625
437,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),SC0031,1,197,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
438,zeta12^1*(1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),SC0063,1,198,12,6,B112_line_plus_e000_halfsum,0.046875,0.875,0.17708333333333334,1.8024212838293643,0.228125,0.24296875,0.34010416666666665,0.609375,0.9395833333333334,0.7780159135726685,mediator_w_like,0.9395833333333334,unstable_crossmix_like,0.7780159135726685,quark_core_like,0.609375
439,zeta12^1*(1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),SC0063,1,199,12,6,B112_line_plus_e000_halfsum,0.046875,0.875,0.17708333333333334,1.8024212838293643,0.228125,0.24296875,0.34010416666666665,0.609375,0.9395833333333334,0.7780159135726685,mediator_w_like,0.9395833333333334,unstable_crossmix_like,0.7780159135726685,quark_core_like,0.609375
440,zeta12^1*(1/2*e000 + -1/2*e010 + 1/2*e101 + 1/2*e111),SC0048,1,200,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
441,zeta12^1*(1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),SC0063,1,201,12,6,B112_line_plus_e000_halfsum,0.046875,0.875,0.17708333333333334,1.8024212838293643,0.228125,0.24296875,0.34010416666666665,0.609375,0.9395833333333334,0.7780159135726685,mediator_w_like,0.9395833333333334,unstable_crossmix_like,0.7780159135726685,quark_core_like,0.609375
442,zeta12^1*(1/2*e000 + -1/2*e010 + 1/2*e011 + 1/2*e100),SC0048,1,202,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
443,zeta12^1*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),SC0031,1,203,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
444,zeta12^1*(1/2*e000 + -1/2*e011 + -1/2*e110 + 1/2*e111),SC0084,1,204,12,6,B112_line_plus_e000_halfsum,0.046875,0.625,0.17708333333333334,1.8024212838293643,0.265625,0.30546875,0.4401041666666667,0.546875,0.8895833333333334,0.7030159135726686,mediator_w_like,0.8895833333333334,unstable_crossmix_like,0.7030159135726686,quark_core_like,0.546875
445,zeta12^1*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),SC0031,1,205,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
446,zeta12^1*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),SC0031,1,206,12,6,B112_line_plus_e000_halfsum,0.046875,0.75,0.17708333333333334,1.8024212838293643,0.246875,0.27421875,0.39010416666666664,0.578125,0.9145833333333334,0.7405159135726685,mediator_w_like,0.9145833333333334,unstable_crossmix_like,0.7405159135726685,quark_core_like,0.578125
447,zeta12^1*(1/2*e000 + -1/2*e100 + -1/2*e101 + -1/2*e110),SC0048,1,207,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
448,zeta12^1*(1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),SC0063,1,208,12,6,B112_line_plus_e000_halfsum,0.046875,0.875,0.17708333333333334,1.8024212838293643,0.228125,0.24296875,0.34010416666666665,0.609375,0.9395833333333334,0.7780159135726685,mediator_w_like,0.9395833333333334,unstable_crossmix_like,0.7780159135726685,quark_core_like,0.609375
449,zeta12^1*(1/2*e000 + -1/2*e100 + -1/2*e101 + 1/2*e110),SC0048,1,209,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
450,zeta12^1*(1/2*e000 + -1/2*e100 + 1/2*e101 + 1/2*e110),SC0048,1,210,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
451,zeta12^1*(1/2*e000 + 1/2*e100 + -1/2*e101 + -1/2*e110),SC0048,1,211,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
452,zeta12^1*(1/2*e000 + 1/2*e100 + 1/2*e101 + -1/2*e110),SC0048,1,212,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
453,zeta12^1*(1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),SC0063,1,213,12,6,B112_line_plus_e000_halfsum,0.046875,0.875,0.17708333333333334,1.8024212838293643,0.228125,0.24296875,0.34010416666666665,0.609375,0.9395833333333334,0.7780159135726685,mediator_w_like,0.9395833333333334,unstable_crossmix_like,0.7780159135726685,quark_core_like,0.609375
454,zeta12^1*(1/2*e000 + 1/2*e100 + 1/2*e101 + 1/2*e110),SC0048,1,214,12,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.17708333333333334,1.8024212838293643,0.2375,0.25859375,0.3651041666666667,0.59375,0.9270833333333334,0.7592659135726686,mediator_w_like,0.9270833333333334,unstable_crossmix_like,0.7592659135726686,quark_core_like,0.59375
