s_id,label,class_id,order,q_family_tag,phase_sector_mod3,dominant_dp_left,dominant_dg_left,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy
1525,zeta12^6*(-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1526,zeta12^6*(-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1531,zeta12^6*(-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1533,zeta12^6*(-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1534,zeta12^6*(-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1535,zeta12^6*(-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1536,zeta12^6*(-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1537,zeta12^6*(-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1539,zeta12^6*(-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1540,zeta12^6*(-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1542,zeta12^6*(-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1543,zeta12^6*(-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1544,zeta12^6*(-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1545,zeta12^6*(-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1548,zeta12^6*(-1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1549,zeta12^6*(-1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1550,zeta12^6*(-1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1551,zeta12^6*(-1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1552,zeta12^6*(-1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1553,zeta12^6*(-1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1554,zeta12^6*(-1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1565,zeta12^6*(1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1566,zeta12^6*(1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1567,zeta12^6*(1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1568,zeta12^6*(1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1569,zeta12^6*(1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1570,zeta12^6*(1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1571,zeta12^6*(1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1574,zeta12^6*(1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1575,zeta12^6*(1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1576,zeta12^6*(1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1577,zeta12^6*(1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1579,zeta12^6*(1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1580,zeta12^6*(1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1582,zeta12^6*(1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1583,zeta12^6*(1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1584,zeta12^6*(1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1585,zeta12^6*(1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1586,zeta12^6*(1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1588,zeta12^6*(1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1593,zeta12^6*(1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1594,zeta12^6*(1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1595,zeta12^6*(1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1596,zeta12^6*(1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1599,zeta12^6*(1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1600,zeta12^6*(1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1602,zeta12^6*(1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1603,zeta12^6*(1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1605,zeta12^6*(1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1607,zeta12^6*(1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1608,zeta12^6*(1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1609,zeta12^6*(1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1610,zeta12^6*(1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1614,zeta12^6*(1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1616,zeta12^6*(1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1618,zeta12^6*(1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
1619,zeta12^6*(1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),SC0003,4,C112_complement_halfsum,0,6,0,0.015625,0.875000,0.489583,1.802421
780,zeta12^3*(-1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
781,zeta12^3*(-1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
783,zeta12^3*(-1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
785,zeta12^3*(-1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
789,zeta12^3*(-1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
790,zeta12^3*(-1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
791,zeta12^3*(-1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
792,zeta12^3*(-1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
794,zeta12^3*(-1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
796,zeta12^3*(-1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
797,zeta12^3*(-1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
799,zeta12^3*(-1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
800,zeta12^3*(-1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
803,zeta12^3*(-1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
804,zeta12^3*(-1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
805,zeta12^3*(-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
806,zeta12^3*(-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
811,zeta12^3*(-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
813,zeta12^3*(-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
814,zeta12^3*(-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
815,zeta12^3*(-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
816,zeta12^3*(-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
817,zeta12^3*(-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
819,zeta12^3*(-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
820,zeta12^3*(-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
822,zeta12^3*(-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
823,zeta12^3*(-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
824,zeta12^3*(-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
825,zeta12^3*(-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
828,zeta12^3*(-1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
829,zeta12^3*(-1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
830,zeta12^3*(-1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
831,zeta12^3*(-1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
832,zeta12^3*(-1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
833,zeta12^3*(-1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
834,zeta12^3*(-1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
845,zeta12^3*(1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
846,zeta12^3*(1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
847,zeta12^3*(1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
848,zeta12^3*(1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
849,zeta12^3*(1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
850,zeta12^3*(1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
851,zeta12^3*(1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
854,zeta12^3*(1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
855,zeta12^3*(1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
856,zeta12^3*(1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
857,zeta12^3*(1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
859,zeta12^3*(1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
860,zeta12^3*(1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
862,zeta12^3*(1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
863,zeta12^3*(1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
864,zeta12^3*(1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
865,zeta12^3*(1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
866,zeta12^3*(1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
868,zeta12^3*(1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
873,zeta12^3*(1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
874,zeta12^3*(1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
875,zeta12^3*(1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
876,zeta12^3*(1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
879,zeta12^3*(1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
880,zeta12^3*(1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
882,zeta12^3*(1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
883,zeta12^3*(1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
885,zeta12^3*(1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
887,zeta12^3*(1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
888,zeta12^3*(1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
889,zeta12^3*(1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
890,zeta12^3*(1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
894,zeta12^3*(1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
896,zeta12^3*(1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
898,zeta12^3*(1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
899,zeta12^3*(1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),SC0004,4,C112_complement_halfsum,0,3,0,0.015625,0.875000,0.239583,1.802421
1020,zeta12^4*(-1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1021,zeta12^4*(-1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1023,zeta12^4*(-1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1025,zeta12^4*(-1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1029,zeta12^4*(-1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1030,zeta12^4*(-1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1031,zeta12^4*(-1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1032,zeta12^4*(-1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1034,zeta12^4*(-1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1036,zeta12^4*(-1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1037,zeta12^4*(-1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1039,zeta12^4*(-1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1040,zeta12^4*(-1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1043,zeta12^4*(-1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1044,zeta12^4*(-1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1045,zeta12^4*(-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1046,zeta12^4*(-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1051,zeta12^4*(-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1053,zeta12^4*(-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1054,zeta12^4*(-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1055,zeta12^4*(-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1056,zeta12^4*(-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1057,zeta12^4*(-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1059,zeta12^4*(-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1060,zeta12^4*(-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1062,zeta12^4*(-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
1063,zeta12^4*(-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0005,12,C112_complement_halfsum,1,4,1,0.015625,0.875000,0.520833,1.802421
